Data;CAlg;Subp;Num.Trcs;Num.Act;Num.Evt;DAlg;Fitn;Prec;Gen;Size;NumTrans;ACD;CFC;CNC;Density;Time.HierAct;Time.Hierlog;Time.Dalg;Time.quality;t/o fit;t/o gen;
BPIC15_5;DK;01_HOOFD_2;998;13;3647;SM;0.9860773450809035;0.7027432794672807;0.8981911519971643;71;13;5.622222222222222;67;2.140845070422535;0.030583501006036216;134;7267;82;1697;false;false;
BPIC15_5;DK;01_HOOFD_2;998;13;3647;IMf;0.9265134505224745;0.5950088360816475;0.7847313061236877;55;12;3.217391304347826;32;1.2363636363636363;0.022895622895622896;134;7267;48;1492;false;false;
BPIC15_5;DK;01_HOOFD_2;998;13;3647;IM;1.0;0.30738972670084935;0.514879450281351;111;13;3.037037037037037;74;1.2432432432432432;0.011302211302211302;134;7267;57;20805;false;false;
BPIC15_5;DK;01_HOOFD_3;972;10;3728;SM;0.8156808293615666;0.7860324435905146;0.8213995679579987;61;10;4.902439024390244;56;1.9672131147540983;0.03278688524590164;134;7267;82;1704;false;false;
BPIC15_5;DK;01_HOOFD_3;972;10;3728;IMf;0.9667502680917218;0.9291525554569044;0.9401415011687023;35;9;3.076923076923077;17;1.2;0.03529411764705882;134;7267;34;738;false;false;
BPIC15_5;DK;01_HOOFD_3;972;10;3728;IM;1.0;0.38915136791019034;0.5194494760853221;66;10;3.1;42;1.2424242424242424;0.019114219114219115;134;7267;65;6748;false;false;
BPIC15_5;DK;01_HOOFD_7;273;1;333;SM;1.0;0.9528301886792453;0.9758454106280195;8;1;3.0;3;1.0;0.14285714285714285;134;7267;3;315;false;false;
BPIC15_5;DK;01_HOOFD_7;273;1;333;IMf;0.908424908424908;1.0;0.9517657104668066;3;1;NaN;0;0.6666666666666666;0.3333333333333333;134;7267;0;277;false;false;
BPIC15_5;DK;01_HOOFD_7;273;1;333;IM;1.0;0.9380210881808326;0.968019485341439;6;1;3.0;2;1.0;0.2;134;7267;0;260;false;false;
BPIC15_5;DK;01_HOOFD_8;708;10;2589;SM;0.7932588253967869;0.9249045371747707;0.7601435472067218;34;10;3.3684210526315788;24;1.3823529411764706;0.04188948306595366;134;7267;62;2302;false;false;
BPIC15_5;DK;01_HOOFD_8;708;10;2589;IMf;0.9494066678321199;0.5614354336238889;0.7172522007778022;38;9;3.263157894736842;26;1.3157894736842106;0.03556187766714083;134;7267;49;3242;false;false;
BPIC15_5;DK;01_HOOFD_8;708;10;2589;IM;1.0;0.35292031371994437;0.5709579390697387;40;10;3.5238095238095237;30;1.4;0.035897435897435895;134;7267;42;3461;false;false;
BPIC15_5;DK;root;1156;41;13013;SM;-1.0;NaN;0.7259008398410667;253;41;8.577181208053691;234;2.932806324110672;0.011638120333772508;52;3307;1125;211656;false;true;
BPIC15_5;DK;root;1156;41;13013;IMf;0.961558218429695;0.5135370072945176;0.6345609601905692;85;32;4.461538461538462;56;1.3647058823529412;0.016246498599439777;52;3307;750;23140;false;false;
BPIC15_5;DK;root;1156;41;13013;IM;1.0;0.1036744018534298;0.16600412566682815;182;41;3.4680851063829787;135;1.3736263736263736;0.007589095986886042;52;3307;458;1654691;false;true;
BPIC15_5;DK;01_HOOFD;1155;16;13917;SM;0.7582490694869249;0.9821372698217221;0.8584963523147753;42;16;3.3076923076923075;21;1.1904761904761905;0.029036004645760744;52;3307;65;3426;false;false;
BPIC15_5;DK;01_HOOFD;1155;16;13917;IMf;0.9174331338842723;0.5597108952779339;0.7004620459190068;60;16;3.4;18;1.1666666666666667;0.01977401129943503;52;3307;240;10131;false;false;
BPIC15_5;DK;01_HOOFD;1155;16;13917;IM;1.0;0.2751112794666594;0.4285932288080878;69;16;3.5;47;1.3333333333333333;0.0196078431372549;52;3307;142;62966;false;false;
BPIC15_5;DK;11_AH;670;37;799;SM;-1.0;NaN;0.7659912340346566;210;37;5.175;173;1.9047619047619047;0.00911369332421964;52;3307;127;4265;false;false;
BPIC15_5;DK;11_AH;670;37;799;IMf;0.9988724761074352;0.44951648450613324;0.7294913059893076;162;37;3.4027777777777777;101;1.308641975308642;0.00812821102676175;52;3307;69;146258;false;false;
BPIC15_5;DK;11_AH;670;37;799;IM;1.0;0.14657359756070143;0.5633070778373689;165;37;3.4794520547945207;102;1.3212121212121213;0.008056171470805618;52;3307;35;15919;false;false;
BPIC15_5;DK;08_AWB45;737;35;4125;SM;0.8681635926414268;0.5788029139559532;0.7450484760136934;168;35;4.858585858585859;143;1.8392857142857142;0.011013686911890504;52;3307;129;33425;false;false;
BPIC15_5;DK;08_AWB45;737;35;4125;IMf;0.9579932784767824;0.16855610565167398;0.30588793192065494;139;33;3.357142857142857;104;1.3381294964028776;0.009696590553644042;52;3307;110;325053;false;false;
BPIC15_5;DK;08_AWB45;737;35;4125;IM;-1.0;0.09908165894645071;0.2392809640570132;176;35;3.3444444444444446;128;1.3409090909090908;0.007662337662337662;52;3307;106;1752220;false;true;
BPIC15_5;DK;06_VD;489;19;615;SM;-1.0;NaN;0.6717191297249774;138;19;4.5978260869565215;127;1.8623188405797102;0.013593568179413942;52;3307;91;917;false;true;
BPIC15_5;DK;06_VD;489;19;615;IMf;0.9950226674627135;0.6346648418092357;0.8029332529170787;70;19;3.6;26;1.2285714285714286;0.01780538302277433;52;3307;48;1640;false;false;
BPIC15_5;DK;06_VD;489;19;615;IM;1.0;0.5814686925366017;0.7732565651328479;84;19;3.4324324324324325;51;1.3095238095238095;0.015777395295467584;52;3307;12;1047;false;false;
BPIC15_5;DK;10_UOV;78;40;861;SM;0.7456157580635727;0.5160993263557896;0.6620676522573105;171;40;6.014925373134329;119;1.7836257309941521;0.010491916064671482;52;3307;188;11992;false;true;
BPIC15_5;DK;10_UOV;78;40;861;IMf;0.9633085892438907;0.22090391024166184;0.2934646727470947;137;34;3.58;73;1.2846715328467153;0.009446114212108201;52;3307;30;389115;false;false;
BPIC15_5;DK;10_UOV;78;40;861;IM;-1.0;0.09206423483917049;0.2454351934653706;212;40;3.393939393939394;143;1.320754716981132;0.006259501028346597;52;3307;49;1184642;false;true;
BPIC15_5;DK;01_OLO;3;6;12;SM;0.8666666666666667;1.0;0.7882241215574548;14;6;2.5;3;1.0;0.07692307692307693;52;3307;3;92;false;false;
BPIC15_5;DK;01_OLO;3;6;12;IMf;1.0;0.8571428571428571;0.7882241215574548;15;6;2.5;5;1.0666666666666667;0.0761904761904762;52;3307;0;68;false;false;
BPIC15_5;DK;01_OLO;3;6;12;IM;1.0;0.8571428571428571;0.7882241215574548;15;6;2.5;5;1.0666666666666667;0.0761904761904762;52;3307;0;70;false;false;
BPIC15_5;DK;12_AP;21;21;149;SM;0.7623833737928654;0.8473187605560608;0.7727756497651823;66;21;3.36;37;1.2575757575757576;0.01934731934731935;52;3307;38;422;false;false;
BPIC15_5;DK;12_AP;21;21;149;IMf;0.8396825396825397;0.8389485047692704;0.669286724090946;62;21;3.6;24;1.1935483870967742;0.01956636700158646;52;3307;5;550;false;false;
BPIC15_5;DK;12_AP;21;21;149;IM;1.0;0.32485658981675003;0.5582158572475614;130;21;3.4074074074074074;77;1.2923076923076924;0.01001788908765653;52;3307;10;4538;false;false;
BPIC15_5;DK;07_OPS;269;10;296;SM;0.996854446668573;0.6786667567319931;0.8954108858781519;20;10;3.0;6;1.1;0.05789473684210526;52;3307;13;271;false;false;
BPIC15_5;DK;07_OPS;269;10;296;IMf;0.9984987131827281;0.9318726331246618;0.9748422740709334;36;10;4.166666666666667;7;1.1666666666666667;0.03333333333333333;52;3307;5;185;false;false;
BPIC15_5;DK;07_OPS;269;10;296;IM;1.0;0.8099735424643018;0.9185371656648655;41;10;4.0;9;1.170731707317073;0.02926829268292683;52;3307;3;190;false;false;
BPIC15_5;DK;05_EIND;889;13;1037;SM;0.9932660613552067;0.7673735447117218;0.8312137652539026;37;13;3.6923076923076925;24;1.2972972972972974;0.036036036036036036;52;3307;26;666;false;false;
BPIC15_5;DK;05_EIND;889;13;1037;IMf;0.9928017038885993;0.7944672037940719;0.8846074222998513;53;12;3.227272727272727;30;1.2452830188679245;0.023947750362844702;52;3307;18;1019;false;false;
BPIC15_5;DK;05_EIND;889;13;1037;IM;1.0;0.2974735138015852;0.48419712814221433;62;13;3.242424242424242;46;1.3225806451612903;0.02168164992067689;52;3307;12;699;false;false;
BPIC15_5;DK;01_BB;770;27;2085;SM;0.5579879486594286;0.6323239629682125;0.7833107315241102;112;27;4.136363636363637;91;1.625;0.01463963963963964;52;3307;82;2894;false;false;
BPIC15_5;DK;01_BB;770;27;2085;IMf;0.8937521088544375;0.9189431332449489;0.8985792350193433;89;27;3.4375;50;1.2584269662921348;0.014300306435137897;52;3307;16;958;false;false;
BPIC15_5;DK;01_BB;770;27;2085;IM;1.0;0.20016278589939734;0.3380541520715698;126;27;3.306451612903226;87;1.3174603174603174;0.01053968253968254;52;3307;109;20532;false;false;
BPIC15_5;DK;04_BPT;790;11;1237;SM;0.9901694456762797;0.9004828522568348;0.956401424847244;44;11;3.391304347826087;30;1.3636363636363635;0.03171247357293869;52;3307;22;379;false;false;
BPIC15_5;DK;04_BPT;790;11;1237;IMf;0.9677888725762058;0.8885031169563056;0.858680753061388;38;11;3.3076923076923075;20;1.2105263157894737;0.032716927453769556;52;3307;10;643;false;false;
BPIC15_5;DK;04_BPT;790;11;1237;IM;1.0;0.252196906998793;0.4670740373747231;81;11;3.230769230769231;55;1.2839506172839505;0.016049382716049384;52;3307;20;20317;false;false;
BPIC15_5;DK;14_VRIJ;539;23;779;SM;-1.0;NaN;0.738282613150519;120;23;4.328571428571428;88;1.675;0.01407563025210084;52;3307;42;1535;false;true;
BPIC15_5;DK;14_VRIJ;539;23;779;IMf;0.9935309106837562;0.6288153164720687;0.8015422711493665;79;23;4.8;21;1.2658227848101267;0.01622849724115547;52;3307;6;10521;false;false;
BPIC15_5;DK;14_VRIJ;539;23;779;IM;1.0;0.6198808880166485;0.7636475039407378;106;23;3.5405405405405403;49;1.2641509433962264;0.012039532794249776;52;3307;7;1880;false;false;
BPIC15_5;DK;09_AH;971;4;991;SM;1.0;0.9980181348242858;0.9986544801315548;12;4;3.25;6;1.1666666666666667;0.10606060606060606;52;3307;6;124;false;false;
BPIC15_5;DK;09_AH;971;4;991;IMf;0.9933866440499989;1.0;0.99681408471533;9;4;3.0;4;1.1111111111111112;0.1388888888888889;52;3307;3;122;false;false;
BPIC15_5;DK;09_AH;971;4;991;IM;1.0;0.9981137032768539;0.998624605296464;12;4;3.0;6;1.1666666666666667;0.10606060606060606;52;3307;3;118;false;false;
BPIC15_5;DK;13_CRD;419;1;419;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;52;3307;1;83;false;false;
BPIC15_5;DK;13_CRD;419;1;419;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;52;3307;0;77;false;false;
BPIC15_5;DK;13_CRD;419;1;419;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;52;3307;0;78;false;false;
BPIC15_5;DK;02_DRZ;769;1;769;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;52;3307;1;106;false;false;
BPIC15_5;DK;02_DRZ;769;1;769;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;52;3307;0;83;false;false;
BPIC15_5;DK;02_DRZ;769;1;769;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;52;3307;0;98;false;false;
BPIC15_3;DK;root;1409;38;11542;SM;-1.0;NaN;0.7401578618813491;195;38;5.136752136752137;165;1.9384615384615385;0.009992069785884218;103;6447;2258;155654;false;true;
BPIC15_3;DK;root;1409;38;11542;IMf;0.888140549820353;0.523030701428548;0.605873767693265;139;37;3.3833333333333333;93;1.2949640287769784;0.009383797309978105;103;6447;931;430263;false;false;
BPIC15_3;DK;root;1409;38;11542;IM;1.0;0.14916128345407395;0.28165535035708783;181;38;3.3333333333333335;129;1.3370165745856353;0.007427869858809086;103;6447;598;1761201;false;true;
BPIC15_3;DK;01_HOOFD;1409;18;14765;SM;0.8068685356123261;0.8133934214236715;0.7477396895859987;58;18;3.44;34;1.293103448275862;0.022686025408348458;103;6447;141;6070;false;false;
BPIC15_3;DK;01_HOOFD;1409;18;14765;IMf;0.8997996913987296;0.7017760622365128;0.8512943278146574;48;16;3.6153846153846154;19;1.2083333333333333;0.025709219858156027;103;6447;160;6858;false;false;
BPIC15_3;DK;01_HOOFD;1409;18;14765;IM;1.0;0.20409500373679818;0.40413585178822165;93;18;3.2444444444444445;62;1.2903225806451613;0.014025245441795231;103;6447;320;99004;false;false;
BPIC15_3;DK;06_VD;439;27;979;SM;0.5561801791124401;0.6421486979444193;0.7377358730998727;104;27;4.537037037037037;71;1.6538461538461537;0.016056758775205376;103;6447;102;5136;false;true;
BPIC15_3;DK;06_VD;439;27;979;IMf;0.9762446668326819;0.3295759021386121;0.5178221878610733;92;27;3.5135135135135136;56;1.3043478260869565;0.01433349259436216;103;6447;61;146570;false;false;
BPIC15_3;DK;06_VD;439;27;979;IM;1.0;0.12084397090407495;0.37140203140231925;126;27;3.459016393442623;87;1.3492063492063493;0.010793650793650795;103;6447;64;407058;false;false;
BPIC15_3;DK;10_UOV;106;40;926;SM;0.5179904751622828;0.5213380428988063;0.44554130722102786;221;40;5.321678321678322;199;2.072398190045249;0.00941999177293295;103;6447;416;101375;false;false;
BPIC15_3;DK;10_UOV;106;40;926;IMf;0.9697899788886275;0.18596675030096935;0.39619837296566734;114;30;3.6382978723404253;74;1.3333333333333333;0.011799410029498525;103;6447;52;532777;false;false;
BPIC15_3;DK;10_UOV;106;40;926;IM;1.0;0.1299288177359031;0.21264683194568335;170;40;3.3950617283950617;115;1.3294117647058823;0.007866341802993386;103;6447;54;326485;false;false;
BPIC15_3;DK;01_OLO;2;5;10;SM;1.0;1.0;1.0;11;5;NaN;0;0.9090909090909091;0.09090909090909091;103;6447;5;182;false;false;
BPIC15_3;DK;01_OLO;2;5;10;IMf;1.0;1.0;1.0;11;5;NaN;0;0.9090909090909091;0.09090909090909091;103;6447;0;155;false;false;
BPIC15_3;DK;01_OLO;2;5;10;IM;1.0;1.0;1.0;11;5;NaN;0;0.9090909090909091;0.09090909090909091;103;6447;0;190;false;false;
BPIC15_3;DK;14_VRIJ;193;22;242;SM;0.6423449323274019;0.6161344718714121;0.8464699732763696;80;22;4.333333333333333;54;1.5625;0.01977848101265823;103;6447;148;1066;false;false;
BPIC15_3;DK;14_VRIJ;193;22;242;IMf;0.9888260846810071;0.7812870864666038;0.904997627335224;80;22;3.2413793103448274;41;1.225;0.01550632911392405;103;6447;5;445;false;false;
BPIC15_3;DK;14_VRIJ;193;22;242;IM;1.0;0.7702449921594456;0.9046928727259087;85;22;3.2580645161290325;43;1.223529411764706;0.014565826330532213;103;6447;5;587;false;false;
BPIC15_3;DK;08_AWB45;858;36;3517;SM;-1.0;NaN;0.5313662923659237;228;36;4.964788732394366;208;1.9210526315789473;0.008462786923255274;103;6447;424;136793;false;true;
BPIC15_3;DK;08_AWB45;858;36;3517;IMf;0.9660285500379573;0.3829999532500612;0.45636358578416686;100;33;3.8536585365853657;75;1.38;0.013939393939393939;103;6447;146;582494;false;false;
BPIC15_3;DK;08_AWB45;858;36;3517;IM;1.0;0.17586508954640684;0.26499234818053313;181;36;3.383720930232558;129;1.3259668508287292;0.007366482504604052;103;6447;122;3315638;false;true;
BPIC15_3;DK;11_AH;764;27;1364;SM;0.9836576901959356;0.74384582274709;0.7599137563173474;70;27;3.5652173913043477;41;1.2571428571428571;0.018219461697722567;103;6447;63;3380;false;false;
BPIC15_3;DK;11_AH;764;27;1364;IMf;0.9924189078800435;0.40146289330099816;0.7097894031937976;89;23;3.575;62;1.348314606741573;0.015321756894790603;103;6447;36;15535;false;false;
BPIC15_3;DK;11_AH;764;27;1364;IM;1.0;0.1841589699374359;0.3531048872548472;134;27;3.4642857142857144;76;1.2985074626865671;0.00976321400516216;103;6447;40;70390;false;false;
BPIC15_3;DK;07_OPS;190;20;343;SM;0.7650600002443609;0.5900567528436658;0.8562485928000284;89;20;4.96078431372549;75;1.8426966292134832;0.02093973442288049;103;6447;90;2450;false;false;
BPIC15_3;DK;07_OPS;190;20;343;IMf;0.9735025518090474;0.5425698861878073;0.7414223696530202;90;20;3.2972972972972974;52;1.2666666666666666;0.014232209737827715;103;6447;13;5974;false;false;
BPIC15_3;DK;07_OPS;190;20;343;IM;1.0;0.3193040778561219;0.5678248360512906;100;20;3.173076923076923;71;1.3;0.013131313131313131;103;6447;14;4048;false;false;
BPIC15_3;DK;05_EIND;449;13;585;SM;0.9888522186398189;0.8181110896207731;0.7948729135898945;39;13;3.5;20;1.2307692307692308;0.032388663967611336;103;6447;37;760;false;false;
BPIC15_3;DK;05_EIND;449;13;585;IMf;0.986556851366723;0.6965307112329598;0.8612864514453694;60;13;3.1785714285714284;39;1.2666666666666666;0.021468926553672316;103;6447;13;1325;false;false;
BPIC15_3;DK;05_EIND;449;13;585;IM;1.0;0.2826632679158084;0.555329613888661;61;13;3.3333333333333335;42;1.3114754098360655;0.02185792349726776;103;6447;12;1324;false;false;
BPIC15_3;DK;01_BB;56;14;135;SM;0.9420518207282913;0.8960071254377016;0.8300670078116843;44;14;4.333333333333333;26;1.3181818181818181;0.0306553911205074;103;6447;53;463;false;true;
BPIC15_3;DK;01_BB;56;14;135;IMf;0.9543765765493818;0.7827275839324033;0.8335890523682279;38;14;3.230769230769231;20;1.2105263157894737;0.032716927453769556;103;6447;3;397;false;false;
BPIC15_3;DK;01_BB;56;14;135;IM;1.0;0.43200264409770517;0.6530592413738748;52;14;3.380952380952381;32;1.2692307692307692;0.024886877828054297;103;6447;8;638;false;false;
BPIC15_3;DK;09_AH;1171;3;1248;SM;1.0;0.9939567293008461;0.9969692066982452;11;3;3.0;4;1.0909090909090908;0.10909090909090909;103;6447;8;299;false;false;
BPIC15_3;DK;09_AH;1171;3;1248;IMf;0.9772731078301977;1.0;0.9884747025777484;8;3;2.5;2;1.0;0.14285714285714285;103;6447;5;266;false;false;
BPIC15_3;DK;09_AH;1171;3;1248;IM;1.0;0.9943023373150415;0.9971430296307884;11;3;2.6666666666666665;4;1.0909090909090908;0.10909090909090909;103;6447;4;261;false;false;
BPIC15_3;DK;12_AP;99;17;668;SM;0.5882448814675418;0.8698915108267866;0.7919867734530794;75;17;3.4210526315789473;52;1.36;0.018378378378378378;103;6447;58;2670;false;false;
BPIC15_3;DK;12_AP;99;17;668;IMf;0.9598527454588064;0.599044734389562;0.5579035909427306;62;16;3.391304347826087;34;1.2580645161290323;0.020624008461131677;103;6447;17;3338;false;false;
BPIC15_3;DK;12_AP;99;17;668;IM;1.0;0.2855118180744028;0.4562245524750143;90;17;3.225;56;1.2666666666666666;0.014232209737827715;103;6447;15;44559;false;false;
BPIC15_3;DK;04_BPT;955;11;1534;SM;0.9932756302464999;0.9924040225443127;0.978432802510845;33;11;3.272727272727273;17;1.2121212121212122;0.03787878787878788;103;6447;43;571;false;false;
BPIC15_3;DK;04_BPT;955;11;1534;IMf;0.9635955831395242;0.8844643708840815;0.920193095554688;34;11;3.2142857142857144;21;1.2352941176470589;0.0374331550802139;103;6447;13;509;false;false;
BPIC15_3;DK;04_BPT;955;11;1534;IM;1.0;0.22619079796792474;0.49406644954504514;54;11;3.357142857142857;39;1.3333333333333333;0.025157232704402517;103;6447;31;1069;false;false;
BPIC15_3;DK;13_CRD;501;1;501;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;6447;1;262;false;false;
BPIC15_3;DK;13_CRD;501;1;501;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;6447;0;213;false;false;
BPIC15_3;DK;13_CRD;501;1;501;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;6447;0;216;false;false;
BPIC15_3;DK;02_DRZ;884;1;884;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;6447;2;298;false;false;
BPIC15_3;DK;02_DRZ;884;1;884;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;6447;1;269;false;false;
BPIC15_3;DK;02_DRZ;884;1;884;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;103;6447;0;233;false;false;
BPIC15_4;DK;root;1053;43;10834;SM;-1.0;NaN;NaN;222;43;6.1521739130434785;194;2.2882882882882885;0.010354245648363295;100;4268;2215;41889;false;true;
BPIC15_4;DK;root;1053;43;10834;IMf;0.0;0.0;0.0;167;43;3.513157894736842;115;1.341317365269461;0.008080225091984704;100;4268;1251;600033;true;false;
BPIC15_4;DK;root;1053;43;10834;IM;1.0;0.09184005332543169;0.22199205552658638;192;43;3.463917525773196;140;1.3645833333333333;0.007144415357766143;100;4268;1396;903058;false;false;
BPIC15_4;DK;06_VD;322;24;772;SM;0.8753201188334429;0.5311867822826342;0.7721771119643197;96;24;4.137931034482759;59;1.3229166666666667;0.013925438596491228;100;4268;141;3599;false;false;
BPIC15_4;DK;06_VD;322;24;772;IMf;0.9725700438754548;0.4279600845309095;0.525743793468994;93;24;3.3529411764705883;45;1.2473118279569892;0.013557737260402058;100;4268;32;24411;false;false;
BPIC15_4;DK;06_VD;322;24;772;IM;1.0;0.2519473597609992;0.42805794599042124;98;24;3.477272727272727;68;1.3265306122448979;0.01367557332211235;100;4268;48;25099;false;false;
BPIC15_4;DK;01_HOOFD;1052;16;11815;SM;0.7771074254748209;0.9819156228187864;0.8658188703626447;43;16;3.0714285714285716;21;1.1627906976744187;0.02768549280177187;100;4268;66;3842;false;false;
BPIC15_4;DK;01_HOOFD;1052;16;11815;IMf;0.9242954677060938;0.6992722598936087;0.7818904145444058;52;15;3.3333333333333335;15;1.1538461538461537;0.02262443438914027;100;4268;173;8651;false;false;
BPIC15_4;DK;01_HOOFD;1052;16;11815;IM;1.0;0.27183946256804087;0.44153155016682105;69;16;3.5483870967741935;47;1.3333333333333333;0.0196078431372549;100;4268;292;46570;false;false;
BPIC15_4;DK;08_AWB45;613;32;2256;SM;0.685353536617574;0.6205709187775905;0.6481925573881668;134;32;5.086206896551724;103;1.664179104477612;0.01251262484569633;100;4268;181;25691;false;true;
BPIC15_4;DK;08_AWB45;613;32;2256;IMf;0.9668112088424199;0.4876757300766875;0.5223982413302142;97;30;3.75;70;1.3608247422680413;0.014175257731958763;100;4268;118;121723;false;false;
BPIC15_4;DK;08_AWB45;613;32;2256;IM;-1.0;0.15970810059760757;0.2607325173190956;174;32;3.313953488372093;123;1.3218390804597702;0.007640688326357053;100;4268;106;2246801;false;true;
BPIC15_4;DK;01_OLO;23;6;106;SM;0.9374741200828157;0.9412049152349529;0.9419714722280328;15;6;3.3333333333333335;5;1.0666666666666667;0.0761904761904762;100;4268;18;339;false;false;
BPIC15_4;DK;01_OLO;23;6;106;IMf;0.9548106090067666;1.0;0.9754545221032083;15;6;2.75;5;1.0666666666666667;0.0761904761904762;100;4268;2;243;false;false;
BPIC15_4;DK;01_OLO;23;6;106;IM;1.0;0.9068415637860082;0.9651625341208089;19;6;3.1666666666666665;9;1.1578947368421053;0.06432748538011696;100;4268;1;240;false;false;
BPIC15_4;DK;12_AP;8;15;21;SM;1.0;1.0;0.8996539792387543;31;15;2.6666666666666665;4;1.032258064516129;0.034408602150537634;100;4268;38;323;false;false;
BPIC15_4;DK;12_AP;8;15;21;IMf;1.0;1.0;0.8996539792387543;31;15;2.6666666666666665;4;1.032258064516129;0.034408602150537634;100;4268;1;280;false;false;
BPIC15_4;DK;12_AP;8;15;21;IM;1.0;1.0;0.8622908622908624;31;15;2.6666666666666665;4;1.032258064516129;0.034408602150537634;100;4268;1;284;false;false;
BPIC15_4;DK;10_UOV;82;35;876;SM;0.6477384492370616;0.5138755999154438;0.6502630714965455;145;35;4.907407407407407;99;1.5379310344827586;0.01068007662835249;100;4268;442;31522;false;false;
BPIC15_4;DK;10_UOV;82;35;876;IMf;0.9686639423016915;0.2546419519296798;0.42492052253258983;117;30;3.4565217391304346;68;1.2820512820512822;0.011052166224580018;100;4268;52;47603;false;false;
BPIC15_4;DK;10_UOV;82;35;876;IM;-1.0;0.11726559596157923;0.24464682619280959;189;35;3.3214285714285716;120;1.291005291005291;0.00686704942024091;100;4268;45;1582598;false;true;
BPIC15_4;DK;02_DRZ;720;7;727;SM;1.0;0.9994457530723573;0.9989746446442415;19;7;3.0;4;1.0526315789473684;0.05847953216374269;100;4268;8;353;false;false;
BPIC15_4;DK;02_DRZ;720;7;727;IMf;0.9994212962962963;1.0;0.9991546284899707;16;7;2.5;2;1.0;0.06666666666666667;100;4268;3;304;false;false;
BPIC15_4;DK;02_DRZ;720;7;727;IM;1.0;0.9994455994349494;0.9990203136849677;19;7;2.6666666666666665;4;1.0526315789473684;0.05847953216374269;100;4268;3;257;false;false;
BPIC15_4;DK;07_OPS;207;14;235;SM;1.0;0.8575991547988215;0.9532728316128062;45;14;3.2857142857142856;23;1.2;0.02727272727272727;100;4268;33;396;false;false;
BPIC15_4;DK;07_OPS;207;14;235;IMf;0.9970517842960297;0.8508891802807375;0.9381215472595262;35;14;3.5555555555555554;16;1.2;0.03529411764705882;100;4268;6;282;false;false;
BPIC15_4;DK;07_OPS;207;14;235;IM;1.0;0.37693015077869907;0.873139831228753;46;14;3.611111111111111;29;1.3043478260869565;0.028985507246376812;100;4268;24;429;false;false;
BPIC15_4;DK;01_BB;704;16;1604;SM;0.7107474078105683;0.5506407858352076;0.7827559349056408;83;16;5.431372549019608;70;2.0481927710843375;0.024977960622979724;100;4268;112;1540;false;false;
BPIC15_4;DK;01_BB;704;16;1604;IMf;0.9663706835983944;0.8432149423584323;0.8806045846130849;57;16;3.6315789473684212;30;1.263157894736842;0.022556390977443608;100;4268;32;780;false;false;
BPIC15_4;DK;01_BB;704;16;1604;IM;1.0;0.33270407830269505;0.4901123897785676;80;16;3.1951219512195124;57;1.3;0.016455696202531647;100;4268;78;5360;false;false;
BPIC15_4;DK;05_EIND;379;13;748;SM;0.951420419905618;0.8865212636090964;0.9149958704590468;40;13;3.5384615384615383;22;1.25;0.03205128205128205;100;4268;30;1058;false;true;
BPIC15_4;DK;05_EIND;379;13;748;IMf;0.9447069976072667;0.6826415931732294;0.7530325203159715;58;13;3.28;35;1.2758620689655173;0.02238354506957048;100;4268;20;1884;false;false;
BPIC15_4;DK;05_EIND;379;13;748;IM;1.0;0.47528489030273524;0.6863721757204257;81;13;3.1578947368421053;53;1.2592592592592593;0.01574074074074074;100;4268;18;3679;false;false;
BPIC15_4;DK;14_VRIJ;159;24;256;SM;0.7623253260996841;0.731111247000435;0.9401070256579488;142;24;4.225806451612903;119;1.7253521126760563;0.012236539806213165;100;4268;147;2823;false;false;
BPIC15_4;DK;14_VRIJ;159;24;256;IMf;0.9758495473917113;0.6590400366281731;0.8289353374405515;96;24;3.6774193548387095;43;1.2708333333333333;0.01337719298245614;100;4268;7;1420;false;false;
BPIC15_4;DK;14_VRIJ;159;24;256;IM;1.0;0.6339567387116212;0.8576518205443976;107;24;3.5945945945945947;50;1.2710280373831775;0.011990830541350733;100;4268;9;1244;false;false;
BPIC15_4;DK;11_AH;624;24;786;SM;0.9991624039036069;0.7662113780191258;0.9082542543226161;89;24;4.0;50;1.2808988764044944;0.014555669050051073;100;4268;70;1244;false;false;
BPIC15_4;DK;11_AH;624;24;786;IMf;0.9974288944014932;0.8163583187855774;0.8957297998573894;78;24;3.3333333333333335;36;1.205128205128205;0.015651015651015652;100;4268;21;1083;false;false;
